RevenueHCPCSCd,Category1,Category2,Category3,Category2Rank,Category3Rank
A8794,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8795,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8796,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8797,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8798,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8799,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8800,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8801,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8802,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8803,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8804,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8805,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8806,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8807,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8808,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8809,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8810,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8811,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8812,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8813,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8814,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8815,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8816,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8817,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8818,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8819,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8820,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8821,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8822,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8823,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8824,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8825,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8826,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8827,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8828,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8829,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8830,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8831,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8832,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8833,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8834,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8835,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8836,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8837,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8838,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8839,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8840,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8841,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8842,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8843,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8844,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8845,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8846,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8847,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8848,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8849,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8850,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8851,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8852,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8853,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8854,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8855,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8856,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8857,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8858,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8859,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8860,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8861,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8862,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8863,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8864,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8865,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8866,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8867,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8868,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8869,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8870,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8871,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8872,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8873,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8874,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8875,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8876,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8877,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8878,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8879,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8880,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8881,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8882,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8883,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8884,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8885,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8886,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8887,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8888,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8889,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8890,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8891,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8892,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8893,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8894,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8895,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8896,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8897,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8898,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8899,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8900,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8901,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8902,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8903,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8904,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8905,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8906,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8907,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8908,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8909,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8910,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8911,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8912,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8913,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8914,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8915,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8916,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8917,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8918,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8919,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8920,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8921,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8922,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8923,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8924,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8925,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8926,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8927,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8928,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8929,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8930,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8931,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8932,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8933,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8934,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8935,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8936,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8937,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8938,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8939,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8940,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8941,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8942,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8943,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8944,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8945,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8946,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8947,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8948,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8949,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8950,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8951,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8952,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8953,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8954,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8955,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8956,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8957,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8958,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8959,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8960,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8961,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8962,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8963,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8964,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8965,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8966,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8967,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8968,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8969,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8970,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8971,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8972,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8973,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8974,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8975,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8976,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8977,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8978,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8979,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8980,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8981,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8982,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8983,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8984,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8985,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8986,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8987,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8988,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8989,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8990,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8991,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8992,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8993,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8994,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8995,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8996,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8997,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8998,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A8999,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9000,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9001,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9002,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9003,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9004,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9005,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9006,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9007,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9008,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9009,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9010,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9011,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9012,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9013,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9014,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9015,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9016,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9017,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9018,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9019,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9020,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9021,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9022,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9023,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9024,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9025,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9026,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9027,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9028,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9029,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9030,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9031,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9032,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9033,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9034,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9035,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9036,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9037,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9038,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9039,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9040,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9041,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9042,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9043,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9044,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9045,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9046,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9047,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9048,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9049,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9050,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9051,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9052,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9053,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9054,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9055,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9056,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9057,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9058,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9059,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9060,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9061,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9062,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9063,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9064,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9065,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9066,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9067,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9068,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9069,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9070,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9071,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9072,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9073,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9074,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9075,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9076,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9077,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9078,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9079,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9080,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9081,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9082,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9083,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9084,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9085,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9086,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9087,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9088,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9089,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9090,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9091,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9092,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9093,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9094,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9095,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9096,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9097,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9098,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9099,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9100,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9101,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9102,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9103,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9104,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9105,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9106,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9107,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9108,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9109,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9110,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9111,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9112,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9113,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9114,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9115,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9116,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9117,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9118,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9119,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9120,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9121,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9122,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9123,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9124,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9125,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9126,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9127,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9128,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9129,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9130,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9131,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9132,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9133,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9134,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9135,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9136,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9137,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9138,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9139,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9140,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9141,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9142,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9143,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9144,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9145,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9146,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9147,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9148,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9149,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9150,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9151,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9152,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9153,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9154,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9155,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9156,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9157,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9158,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9159,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9160,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9161,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9162,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9163,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9164,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9165,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9166,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9167,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9168,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9169,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9170,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9171,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9172,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9173,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9174,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9175,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9176,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9177,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9178,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9179,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9180,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9181,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9182,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9183,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9184,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9185,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9186,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9187,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9188,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9189,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9190,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
A9191,OUTPATIENT,ANCILLARY,DME_OP,10.90,9.00
